id,model1,model2,model3
8755,0,1000,1000
8756,0,1000,1000
8757,0,1000,1000
8760,0,1000,0
8761,0,0,0
8766,0,1000,1000
8767,0,0,0
8776,0,1000,1000
8777,0,0,0
8786,0,2000,2000
8787,0,1000,1000
8794,0,0,0
8795,0,0,0
8796,0,0,0
8797,0,0,0
8800,0,1500,1000
8801,0,2000,2000
8824,0,1000,0
8825,0,0,0
8828,0,1000,1000
8829,0,1500,1000
8836,0,0,0
8837,0,1000,1000
8848,0,0,0
8849,0,0,1000
8852,0,1000,1000
8853,0,0,1000
8854,0,0,0
8855,0,1500,1500
8858,0,1500,1500
8859,0,1500,1000
8866,0,1500,1000
8867,0,0,0
8888,0,2000,2000
8889,0,1500,1500
8896,0,1500,1000
8897,0,0,0
8908,0,1000,1000
8909,0,0,0
8910,0,1000,1000
8911,0,0,0
8912,0,2000,2000
8913,0,2000,2000
8916,0,1000,0
8917,0,0,0
8918,0,1000,1000
8919,0,1500,2000
8920,0,1000,1000
8921,0,1500,1500
8922,0,2000,1000
8923,0,1500,2000
8926,0,0,0
8927,0,0,0
8934,0,1000,1000
8935,0,1000,1000
8940,0,1000,1000
8941,0,0,0
8942,0,1500,1000
8943,0,0,1000
8958,0,1000,1000
8959,0,0,1000
8962,0,1500,1000
8963,0,1000,1000
8964,0,0,0
8965,0,0,0
8966,0,0,0
8967,0,0,0
8982,0,0,0
8983,0,0,0
8986,0,0,0
8987,0,0,0
8990,0,0,0
8991,0,0,0
9002,0,0,0
9003,0,1500,0
9018,0,1000,1000
9019,0,1000,0
9024,0,0,0
9025,0,0,0
9026,0,0,0
9027,0,0,0
9042,0,0,0
9043,0,1000,1000
9046,0,0,0
9047,0,0,0
9054,0,0,0
9055,0,0,0
9056,0,0,0
9057,0,0,0
9058,0,1000,0
9059,0,1000,0
9070,0,0,0
9071,0,0,0
9080,0,0,0
9081,0,0,0
9086,0,1000,1000
9087,0,0,0
9092,0,0,1000
9093,0,0,0
9094,0,0,0
9095,0,1500,1500
9096,0,0,0
9097,0,0,1500
9100,0,1500,1500
9101,0,1500,1500
9104,0,0,0
9105,0,0,0
9108,0,0,0
9109,0,1000,1000
9112,0,1000,1000
9113,0,1000,1000
9124,0,1000,1000
9125,0,1500,1500
9128,0,1000,1000
9129,0,1500,1500
9136,0,1000,1500
9137,0,1000,1000
9140,0,1000,1000
9141,0,1000,1000
9146,0,0,0
9147,0,0,0
9154,0,0,0
9155,0,1500,1500
9156,0,0,0
9157,0,0,1500
9170,0,0,0
9171,0,0,0
9176,0,1000,1000
9177,0,1000,1500
9192,0,1500,1000
9193,0,0,0
9194,0,1000,0
9195,0,0,0
9202,0,0,0
9203,0,0,0
9208,0,1000,1000
9209,0,0,1000
9210,0,1000,1000
9211,0,1000,1000
9212,0,0,0
9213,0,0,0
9224,0,2000,2000
9225,0,1000,1000
9240,0,1500,1500
9241,0,2000,2000
9246,0,0,0
9247,0,0,0
9248,0,0,1500
9249,0,0,0
9254,0,1000,2000
9255,0,1000,1000
9260,0,1000,1000
9261,0,0,0
9262,0,1500,0
9263,0,1000,1000
9264,0,1000,1000
9265,0,1500,1500
9266,0,1000,1000
9267,0,0,0
9268,0,1000,1000
9269,0,0,1000
9278,0,0,0
9279,0,0,0
9284,0,0,1000
9285,0,1000,1000
9286,0,0,0
9287,0,0,0
9292,0,0,0
9293,0,0,0
9294,0,0,0
9295,0,0,0
9296,0,0,0
9297,0,2000,2000
9306,0,0,1500
9307,0,0,0
9312,0,0,0
9313,0,0,0
9318,0,1500,2000
9319,0,1500,0
9324,0,0,0
9325,0,1500,1000
9330,0,0,0
9331,0,0,1000
9336,0,1000,1000
9337,0,0,0
9340,0,0,0
9341,0,0,0
9354,0,0,1000
9355,0,1500,1000
9356,0,2000,2000
9357,0,1000,2000
9358,0,2000,2000
9359,2000,2000,2000
9370,0,0,0
9371,0,0,0
9382,0,1000,1000
9383,0,0,1000
9384,0,0,0
9385,0,0,0
9392,0,1500,1500
9393,0,1000,1000
9394,0,1000,1000
9395,0,1500,1000
9402,0,0,0
9403,0,0,0
9404,0,0,0
9405,0,0,0
9406,0,0,0
9407,0,0,0
9420,0,0,1500
9421,0,1500,1500
9422,0,1500,1500
9423,0,0,0
9424,0,2000,2000
9425,0,2000,1500
9432,0,1000,1000
9433,0,1000,1000
9438,0,0,0
9439,0,1500,0
9440,0,0,0
9441,0,0,0
9448,0,1000,1500
9449,0,1000,1000
9466,0,0,0
9467,0,0,0
9472,0,0,1500
9473,0,0,0
9476,0,0,1500
9477,0,0,0
9482,0,1500,1500
9483,0,1500,1500
9484,0,0,0
9485,0,1500,1500
9490,0,2000,2000
9491,0,1500,2000
9492,0,1500,0
9493,0,0,0
9496,0,0,0
9497,0,1000,2000
9500,0,2000,2000
9501,0,2000,2000
9510,0,0,1500
9511,0,0,1500
9514,0,0,1500
9515,0,1500,0
9524,0,1000,1000
9525,0,2000,1500
9530,0,0,0
9531,0,0,0
9534,0,1500,1000
9535,0,1500,1000
9544,0,2000,2000
9545,0,1000,1500
9546,0,1000,1000
9547,0,0,1000
9550,0,0,0
9551,0,1500,1500
9564,0,1000,1000
9565,0,1500,1500
9570,0,1000,0
9571,0,2000,2000
9576,0,1000,1000
9577,0,1000,1000
9578,0,1500,1500
9579,0,1500,1500
9580,0,0,0
9581,0,0,0
9594,0,0,2000
9595,0,0,1500
9598,0,0,0
9599,0,0,0
9602,0,0,0
9603,0,0,0
9616,0,1000,1000
9617,0,0,1000
9626,0,0,0
9627,0,1000,1000
9628,0,1000,0
9629,0,1000,0
9634,0,0,0
9635,0,0,0
9636,0,0,0
9637,0,1500,1500
9646,0,2000,2000
9647,0,1000,2000
9662,0,1500,1000
9663,0,0,0
9664,0,0,0
9665,0,1500,1000
9666,0,0,1000
9667,0,1500,1000
9672,0,0,0
9673,0,1000,1000
9682,0,2000,2000
9683,0,1000,2000
9684,0,1000,1000
9685,0,0,1000
9690,0,0,0
9691,0,0,0
9694,0,0,0
9695,0,0,0
9696,0,0,0
9697,0,1000,0
9700,0,1000,1000
9701,0,1500,0
9704,0,1000,0
9705,0,0,0
9724,0,1000,1000
9725,0,0,1000
9726,0,1000,1000
9727,0,1500,2000
9730,0,1500,1000
9731,0,1500,1500
9738,0,1500,1000
9739,0,1000,2000
9750,0,2000,1000
9751,0,2000,2000
9758,0,1000,1000
9759,0,1000,1500
9774,0,1000,1000
9775,0,0,1500
9790,0,0,0
9791,0,0,0
9792,0,0,0
9793,0,0,0
9798,0,0,1000
9799,0,1000,1000
9800,0,0,0
9801,0,1500,0
9808,0,1000,1000
9809,0,0,1000
9812,0,0,0
9813,0,1500,2000
9814,0,1000,1000
9815,0,0,1000
9826,0,0,1000
9827,0,0,0
9828,0,1000,1000
9829,0,0,0
9832,0,0,0
9833,0,0,0
9836,0,0,1000
9837,0,1500,2000
9840,0,0,0
9841,0,0,0
9846,0,0,0
9847,0,0,1000
9850,0,0,0
9851,0,0,0
9854,0,0,1000
9855,0,2000,2000
9866,0,1500,1500
9867,0,0,1000
9876,0,1000,1000
9877,0,1000,1000
9882,0,2000,2000
9883,0,0,1500
9892,0,0,0
9893,0,0,0
9903,0,0,0
9905,0,0,0
9907,0,0,0
9909,0,0,0
9914,0,0,0
9915,0,0,0
9922,0,0,0
9923,0,0,0
9924,0,0,0
9925,0,0,1000
9946,0,0,0
9947,0,0,0
9950,0,0,0
9951,0,0,0
9954,0,0,0
9955,0,0,0
9978,0,0,0
9979,0,0,0
9986,0,0,0
9987,0,0,0
9988,0,0,0
9989,0,0,0
9998,0,0,0
9999,0,0,0
10004,0,0,0
10005,0,0,0
10008,0,0,0
10009,0,0,0
10012,0,0,0
10013,0,0,0
10018,0,0,0
10019,0,0,0
10022,0,0,0
10023,0,0,0
10028,0,0,0
10029,0,0,0
10030,0,0,0
10031,0,0,0
10036,0,0,0
10037,0,0,0
10038,0,0,0
10039,0,0,1000
10042,0,0,0
10043,0,1000,0
10048,0,0,0
10049,0,0,0
10050,0,0,0
10051,0,0,0
10060,0,0,0
10061,0,1000,0
10070,0,0,0
10071,0,2000,0
10076,0,0,0
10077,0,0,0
10080,0,0,0
10081,0,0,0
10084,0,0,0
10085,0,0,0
10086,0,0,0
10087,0,0,0
10092,0,0,0
10093,0,0,0
10100,0,0,0
10101,0,0,0
10106,0,0,0
10107,0,0,0
10112,0,0,0
10113,0,0,0
10116,0,0,0
10117,0,1000,0
10124,0,0,0
10125,0,0,0
10128,0,0,0
10129,0,0,0
10130,0,0,0
10131,0,0,0
10136,0,0,0
10137,0,0,0
10146,0,0,0
10147,0,0,0
10150,0,0,0
10151,0,0,0
10152,0,1000,1000
10153,0,0,0
10154,0,0,0
10155,0,0,0
10170,0,0,0
10171,0,1000,0
10174,0,0,0
10175,0,2000,1000
10176,0,0,0
10177,0,2000,1500
10190,0,0,0
10191,0,0,0
10192,0,0,0
10193,0,0,0
10202,0,0,0
10203,0,0,0
10206,0,0,0
10207,0,0,0
10212,0,0,0
10213,0,0,0
10216,0,0,0
10217,0,0,0
10220,0,0,0
10221,0,0,0
10228,0,0,0
10229,0,0,0
10230,0,0,1000
10231,0,0,0
10238,0,0,1500
10239,0,0,0
10244,0,0,1000
10245,0,1000,1000
10264,0,0,1000
10265,0,1000,1000
10268,0,0,0
10269,0,0,0
10270,0,0,0
10271,0,0,1000
10276,0,0,0
10277,0,0,0
10278,0,0,0
10279,0,0,0
10280,0,0,1000
10281,0,1500,1000
10284,0,0,0
10285,0,0,1000
10298,0,0,1000
10299,0,0,1000
10312,0,0,1000
10313,0,1000,1000
10314,0,1000,1000
10315,0,0,1000
10320,0,0,2000
10321,0,1000,1000
10326,0,1000,1500
10327,0,0,0
10336,0,0,0
10337,0,0,0
10342,0,1000,1000
10343,0,0,0
10348,0,1000,1000
10349,0,0,0
10360,0,0,0
10361,0,1000,1000
10362,0,1000,1500
10363,0,0,1500
10364,0,2000,1500
10365,0,0,0
10370,0,2000,1000
10371,0,1000,1000
10386,0,0,1000
10387,0,1000,1000
10400,0,0,0
10401,0,0,0
10402,0,0,0
10403,0,0,0
10414,0,0,0
10415,0,0,0
10428,0,0,0
10429,0,1000,1000
10430,0,2000,2000
10431,0,0,0
10432,0,0,1000
10433,0,0,0
10434,0,0,1000
10435,0,0,1000
10436,0,0,0
10437,0,0,0
10442,0,0,1000
10443,0,2000,1000
10446,0,0,0
10447,0,1000,1000
10448,0,0,1000
10449,0,0,0
10460,0,0,1000
10461,0,0,0
10472,0,1000,1000
10473,0,0,0
10474,0,0,0
10475,0,0,0
10478,0,1500,2000
10479,0,0,0
10480,0,0,1000
10481,0,0,1000
10484,0,1000,1000
10485,0,0,0
10494,0,1000,1000
10495,0,0,1000
10500,0,2000,2000
10501,0,1000,1000
10502,0,2000,1000
10503,0,1000,1000
10510,0,0,0
10511,0,1000,1000
10512,0,0,1500
10513,1000,1000,1000
10516,0,0,0
10517,0,2000,2000
10520,0,2000,2000
10521,0,0,0
10526,0,0,1000
10527,0,0,0
10528,0,0,0
10529,0,0,0
10530,0,0,2000
10531,0,2000,0
10532,0,0,0
10533,0,0,0
10536,0,0,1000
10537,0,0,1000
10540,0,1000,1000
10541,0,0,0
10542,0,0,0
10543,0,1000,0
10544,0,0,0
10545,0,0,0
10546,0,0,0
10547,0,0,0
10550,0,2000,2000
10551,0,1000,1500
10560,0,0,0
10561,0,2000,2000
10562,0,1000,1000
10563,0,0,0
10576,0,0,0
10577,0,0,0
10592,0,1000,1000
10593,0,0,0
10594,0,0,0
10595,0,0,0
10596,0,0,0
10597,0,0,0
10598,0,1000,1000
10599,0,0,0
10600,0,0,1000
10601,0,2000,2000
10602,0,1000,1000
10603,0,1000,1000
10604,0,1000,1000
10605,0,1000,1000
10606,0,0,1500
10607,0,0,0
10612,0,2000,2000
10613,0,0,1000
10614,0,1000,1000
10615,0,1000,1000
10622,0,1500,1500
10623,0,0,0
10628,0,2000,2000
10629,0,1000,2000
10644,0,0,1000
10645,0,1000,1000
10646,0,1000,1000
10647,0,1000,1000
10658,0,0,0
10659,0,0,0
10662,0,1000,1000
10663,0,1000,1000
10664,0,0,0
10665,0,0,0
10676,0,0,0
10677,0,0,0
10678,0,0,0
10679,0,0,0
10686,0,1000,2000
10687,0,1000,1000
10696,0,1000,1000
10697,0,0,1000
10706,0,1000,1000
10707,0,0,0
10714,0,0,0
10715,0,0,0
10722,0,0,0
10723,0,0,0
10726,0,0,0
10727,0,0,0
10728,0,0,0
10729,0,0,0
10732,0,0,0
10733,0,0,0
10736,0,1000,2000
10737,0,1500,0
10762,0,0,0
10763,0,0,0
10772,0,0,0
10773,0,0,0
10776,0,2000,2000
10777,0,0,2000
10780,0,0,0
10781,0,0,1000
10790,0,0,0
10791,0,0,0
10792,0,2000,2000
10793,0,1000,0
10796,0,0,0
10797,0,0,0
10802,0,0,0
10803,0,2000,1000
10808,0,1000,2000
10809,0,0,0
10810,0,1000,2000
10811,0,0,0
10812,0,1500,1500
10813,0,1000,1500
10816,0,1000,1000
10817,0,1500,2000
10818,0,2000,1000
10819,0,1000,1000
10820,0,1000,1000
10821,0,1000,1000
10824,0,0,0
10825,0,0,0
10832,0,0,0
10833,0,0,0
10840,0,0,0
10841,0,0,0
10842,0,0,0
10843,0,0,0
10844,0,0,0
10845,0,0,0
10848,0,2000,2000
10849,0,0,0
10850,0,1000,1000
10851,0,0,1500
10852,0,2000,0
10853,0,0,0
10854,0,1000,1000
10855,0,1500,1500
10858,0,1500,2000
10859,0,0,1500
10862,0,0,1000
10863,0,0,2000
10864,0,1500,1500
10865,0,2000,2000
10878,0,0,0
10879,0,0,0
10880,0,0,0
10881,0,0,0
10886,0,1000,1000
10887,0,2000,1000
10888,0,1000,1500
10889,0,2000,1000
10890,0,1000,1000
10891,0,0,0
10892,0,1000,0
10893,0,1000,1000
10894,0,0,0
10895,0,1000,1000
10898,0,0,0
10899,0,1000,2000
10902,0,0,0
10903,0,1000,2000
10910,0,0,1000
10911,0,0,0
10916,0,0,0
10917,0,0,0
10926,0,2000,2000
10927,0,0,0
10928,0,1000,0
10929,0,1000,1000
10936,0,2000,2000
10937,0,0,0
10938,0,0,1000
10939,0,0,1000
10942,0,0,0
10943,0,0,0
10948,0,1000,1000
10949,0,1000,1500
10954,0,1000,1000
10955,0,0,1000
10956,0,0,0
10957,0,2000,2000
10958,0,1000,1000
10959,0,1000,1000
10962,0,0,2000
10963,0,1000,1000
10988,0,0,0
10989,0,2000,1000
11010,0,1000,1000
11011,0,1000,1000
11014,0,0,1500
11015,0,1000,1000
11020,0,1000,1000
11021,0,0,1000
11024,0,1000,1000
11025,0,0,0
11032,0,1000,1000
11033,0,0,0
11036,0,2000,2000
11037,0,2000,2000
11038,0,0,0
11039,0,0,0
11048,0,2000,0
11049,0,0,0
11058,0,0,0
11059,0,0,0
11062,0,1000,1000
11063,0,0,0
11072,0,1000,1000
11073,0,2000,0
11090,0,2000,2000
11091,0,0,0
11106,0,1500,1500
11107,0,1000,0
11114,0,1000,1000
11115,0,1000,2000
11116,0,0,0
11117,0,0,0
11120,0,0,1000
11121,0,1000,2000
11124,0,1000,1000
11125,0,1000,0
11126,0,0,1500
11127,0,1000,1000
11136,0,1500,1500
11137,0,1000,1000
11156,0,2000,2000
11157,0,0,1000
11164,0,1500,2000
11165,0,2000,1000
11166,0,1500,1500
11167,0,2000,2000
11172,0,0,0
11173,0,0,0
11176,0,0,0
11177,0,1000,1000
11190,0,0,0
11191,0,0,0
11194,0,0,0
11195,0,0,0
11200,0,0,0
11201,0,0,0
11202,0,0,0
11203,0,0,0
11206,0,0,0
11207,0,0,0
11220,0,0,0
11221,0,0,0
11228,0,0,0
11229,0,2000,0
11234,0,0,0
11235,0,1000,0
11238,0,0,0
11239,0,0,0
11242,0,0,0
11243,0,0,0
11246,0,0,0
11247,0,0,0
11248,0,0,0
11249,0,0,0
11252,0,0,0
11253,0,1000,0
11254,0,0,0
11255,0,0,0
11256,0,0,0
11257,0,0,0
11260,0,0,0
11261,0,0,0
11270,0,0,0
11271,0,2000,2000
11274,0,0,0
11275,0,0,0
11278,0,0,0
11279,0,0,0
11280,0,0,0
11281,0,0,0
11284,0,0,0
11285,0,0,0
11286,0,0,0
11287,0,0,0
11290,0,0,0
11291,0,0,0
11292,0,0,0
11293,0,0,0
11296,0,0,0
11297,0,0,0
11302,0,0,0
11303,0,0,0
11316,0,0,0
11317,0,0,0
11340,0,1500,0
11341,0,2000,2000
11344,0,0,0
11345,0,2000,2000
11350,0,0,0
11351,0,0,0
11352,0,0,0
11353,0,0,0
11364,0,0,0
11365,0,0,0
11370,0,0,0
11371,0,0,0
11372,0,0,0
11373,0,0,0
11374,0,0,0
11375,0,0,0
11384,0,0,0
11385,0,0,0
11386,0,0,0
11387,0,0,0
11388,0,0,0
11389,0,0,0
11392,0,0,0
11393,0,0,0
11400,0,0,0
11401,0,1000,0
11412,0,0,0
11413,0,1000,0
11418,0,0,0
11419,0,0,0
11420,0,0,0
11421,0,0,0
11428,0,0,0
11429,0,0,0
11446,0,0,0
11447,0,0,0
11448,0,0,0
11449,0,0,0
11450,0,0,0
11451,0,0,0
11454,0,0,0
11455,0,0,0
11458,0,0,0
11459,0,0,0
11466,0,0,0
11467,0,0,0
11468,0,0,0
11469,0,0,0
11482,0,0,0
11483,0,0,0
11484,0,0,0
11485,0,0,0
11492,0,0,0
11493,0,1500,2000
11504,0,0,0
11505,0,1000,1500
11506,0,0,0
11507,0,0,0
11508,0,0,0
11509,0,0,0
11512,0,0,0
11513,0,0,0
11514,0,0,0
11515,0,1500,1500
11520,0,0,0
11521,0,0,0
11524,0,0,0
11525,0,0,0
11526,0,0,0
11527,0,0,0
11538,0,0,0
11539,0,0,0
11552,0,0,0
11553,0,0,1500
11554,0,0,0
11555,0,0,0
11560,0,0,0
11561,0,0,1500
11562,0,0,0
11563,0,1000,1500
11564,0,0,0
11565,0,1500,1500
11572,0,0,0
11573,0,0,0
11574,0,0,0
11575,0,0,0
11576,0,0,0
11577,0,0,0
11578,0,0,0
11579,0,1000,0
11582,0,0,0
11583,0,0,0
11588,0,0,0
11589,0,0,0
11590,0,0,1500
11591,0,0,1000
11608,0,0,0
11609,0,0,0
11610,0,0,0
11611,0,0,0
11616,0,0,0
11617,0,0,0
11618,0,0,0
11619,0,0,0
11620,0,0,0
11621,0,0,0
11622,0,0,0
11623,0,0,0
11642,0,0,0
11643,0,0,0
11646,0,0,0
11647,0,0,0
11662,0,0,0
11663,0,2000,0
11668,0,0,0
11669,0,0,0
11672,0,0,0
11673,0,1000,1500
11676,0,1500,0
11677,0,2000,2000
11696,0,0,0
11697,0,1500,2000
11700,0,0,0
11701,0,0,0
11702,0,0,0
11703,0,2000,2000
11706,0,0,0
11707,0,0,0
11710,0,0,0
11711,0,0,0
11716,0,0,0
11717,0,0,0
11720,0,0,0
11721,0,1500,0
11726,0,0,0
11727,0,1000,2000
11736,0,0,0
11737,0,0,0
11742,0,0,0
11743,0,0,0
11744,0,0,0
11745,0,0,0
11746,0,0,0
11747,0,0,0
11756,0,0,0
11757,0,1000,0
11766,0,0,0
11767,0,0,0
11768,0,2000,0
11769,0,1500,1500
11782,0,0,0
11783,0,0,0
11786,0,0,0
11787,0,2000,2000
11796,0,0,0
11797,0,0,0
11800,0,0,0
11801,0,0,0
11804,0,0,0
11805,0,1500,1500
11808,0,0,0
11809,0,1000,0
11812,0,0,0
11813,0,0,0
11818,0,0,0
11819,0,0,0
11832,0,0,0
11833,0,1000,1000
11838,0,0,0
11839,0,0,0
11840,0,0,0
11841,0,0,0
11842,0,0,0
11843,0,0,0
11846,0,0,0
11847,0,0,0
11850,0,0,0
11851,0,0,0
11854,0,0,0
11855,0,0,0
11856,0,0,0
11857,0,0,0
11862,0,0,0
11863,0,0,0
11864,0,0,0
11865,0,0,0
11870,0,0,0
11871,0,0,0
11876,0,0,0
11877,0,0,0
11882,0,0,0
11883,0,0,0
11886,0,0,0
11887,0,0,0
11892,0,0,0
11893,0,0,0
11906,0,0,0
11907,0,0,0
11908,0,0,0
11909,0,0,0
11910,0,0,0
11911,0,0,0
11914,0,0,0
11915,0,1500,2000
11916,0,0,0
11917,0,0,0
11920,0,0,0
11921,0,0,0
11922,0,0,0
11923,0,0,0
11924,0,0,0
11925,0,0,0
11928,0,0,0
11929,0,0,0
11930,0,0,0
11931,0,0,0
11936,0,0,0
11937,0,0,0
11938,0,0,0
11939,0,1000,0
11944,0,0,0
11945,0,0,0
11958,0,0,0
11959,0,0,0
11970,0,0,0
11971,0,2000,2000
11988,0,0,0
11989,0,0,0
11992,0,0,0
11993,0,1500,1500
11996,0,2000,0
11997,0,2000,2000
11998,0,1000,0
11999,0,2000,1000
12000,0,0,0
12001,0,0,0
12012,0,0,0
12013,0,0,0
12026,0,0,0
12027,0,0,0
12028,0,0,0
12029,0,0,1500
12032,0,0,0
12033,0,0,0
12036,0,0,0
12037,0,0,0
12044,0,0,0
12045,0,0,0
12052,0,0,0
12053,0,1000,0
12056,0,0,0
12057,0,0,0
12060,0,0,0
12061,0,0,0
12062,0,0,0
12063,0,0,0
12066,0,0,0
12067,0,2000,2000
12070,0,0,0
12071,0,0,0
12076,0,0,0
12077,0,0,0
12080,0,0,0
12081,0,0,0
12084,0,0,0
12085,0,0,0
12088,0,0,0
12089,0,0,0
12090,0,0,0
12091,0,0,0
12092,0,0,0
12093,0,0,0
12102,0,0,0
12103,0,0,0
12110,0,0,0
12111,0,0,0
12116,0,0,0
12117,0,0,0
12120,0,0,0
12121,0,0,0
12132,0,0,0
12133,0,0,0
12134,0,0,0
12135,0,0,0
12136,0,0,0
12137,0,0,0
12138,0,0,0
12139,0,0,0
12154,0,0,0
12155,0,0,0
12164,0,0,0
12165,0,0,0
12166,0,0,0
12167,0,0,0
12172,0,0,0
12173,0,0,0
12180,0,0,0
12181,0,0,0
12190,0,0,0
12191,0,0,0
12194,0,0,0
12195,0,0,0
12196,0,0,0
12197,0,0,0
12200,0,0,0
12201,0,0,0
12208,0,0,0
12209,0,0,0
12210,0,0,0
12211,0,2000,0
12220,0,0,0
12221,0,0,0
12222,0,0,0
12223,0,0,0
12224,0,0,0
12225,0,0,0
12226,0,0,0
12227,0,0,0
12234,0,0,0
12235,0,0,0
12258,0,0,0
12259,0,0,0
12270,0,0,0
12271,0,0,0
12274,0,0,0
12275,0,0,0
12276,0,0,0
12277,0,0,0
12292,0,0,0
12293,0,0,0
12302,0,0,0
12303,0,0,0
12304,0,0,0
12305,0,0,0
12308,0,0,0
12309,0,0,0
12316,0,0,0
12317,0,0,0
12320,0,0,0
12321,0,0,0
12322,0,0,0
12323,0,0,0
12326,0,0,0
12327,0,0,0
12328,0,0,0
12329,0,0,0
12334,0,0,0
12335,0,0,0
12336,0,0,0
12337,0,0,0
12340,0,0,0
12341,0,0,0
12342,0,0,0
12343,0,0,0
12346,0,0,0
12347,0,1500,0
12348,0,0,0
12349,0,2000,0
12354,0,0,0
12355,0,1000,2000
12366,0,0,0
12367,0,0,0
12368,0,0,0
12369,0,0,0
12372,0,0,0
12373,0,0,0
12378,0,0,0
12379,0,0,0
12384,0,0,0
12385,0,0,0
12388,0,0,0
12389,0,0,0
12390,0,0,0
12391,0,0,0
12392,0,0,0
12393,0,1000,0
12394,0,0,0
12395,0,0,0
12414,0,0,0
12415,0,1500,0
12416,0,0,0
12417,0,0,0
12422,0,0,0
12423,0,0,0
12424,0,0,0
12425,0,0,0
12428,0,0,0
12429,0,0,0
12434,0,0,0
12435,0,0,1000
12442,0,0,0
12443,0,0,0
12454,0,0,0
12455,0,0,0
12456,0,0,0
12457,0,0,0
12460,0,0,0
12461,0,0,0
12462,0,0,0
12463,0,0,0
12474,0,0,0
12475,0,0,0
12486,0,0,0
12487,0,0,0
12498,0,0,0
12499,0,0,0
12502,0,0,0
12503,0,2000,0
12506,0,0,0
12507,0,0,0
12510,0,0,0
12511,0,0,0
12516,0,0,0
12517,0,1500,1500
12520,0,0,0
12521,0,0,0
12522,0,0,0
12523,0,0,0
12528,0,0,0
12529,0,0,0
12536,0,0,0
12537,0,0,0
12538,0,0,0
12539,0,2000,2000
12540,0,0,0
12541,0,0,0
12550,0,0,0
12551,0,0,0
12558,0,0,0
12559,0,1500,0
12568,0,0,0
12569,0,0,0
12570,0,0,1000
12571,0,1500,1000
12580,0,0,0
12581,0,1000,0
12590,0,0,0
12591,0,0,0
12598,0,0,0
12599,0,1500,0
12600,0,0,0
12601,0,0,0
12606,0,2000,2000
12607,0,1500,0
12608,0,0,0
12609,0,0,0
12614,0,0,0
12615,0,0,0
12616,0,0,0
12617,0,0,0
12620,0,0,0
12621,0,2000,1500
12622,0,0,0
12623,0,1500,1500
12626,0,0,0
12627,0,0,0
12630,0,0,0
12631,0,0,0
12638,0,0,0
12639,0,0,0
12648,0,0,0
12649,0,2000,2000
12658,0,0,0
12659,0,0,0
12660,0,0,0
12661,0,0,0
12664,0,0,0
12665,0,0,0
12674,0,0,0
12675,0,0,1500
12678,0,0,0
12679,0,2000,0
12680,0,0,0
12681,0,1500,1500
12682,0,0,0
12683,0,0,0
12686,0,0,0
12687,0,0,0
12688,0,0,0
12689,0,0,0
12692,0,0,0
12693,0,1500,1500
12698,0,0,0
12699,0,0,0
12704,0,0,0
12705,0,0,0
12716,0,0,0
12717,0,2000,2000
12722,0,0,0
12723,0,0,1000
12734,0,0,0
12735,0,0,0
12736,0,0,0
12737,0,0,0
12738,0,0,0
12739,0,1500,0
12748,0,0,0
12749,0,0,0
12750,0,0,0
12751,0,0,0
12760,0,0,0
12761,0,0,0
12762,0,0,0
12763,0,0,0
12768,0,0,0
12769,0,0,0
12770,0,0,0
12771,0,1500,1500
12778,0,0,0
12779,0,1500,0
12784,0,0,0
12785,0,0,0
12786,0,0,0
12787,0,1500,1000
12788,0,0,0
12789,0,2000,2000
12790,0,0,0
12791,0,0,0
12796,0,0,0
12797,0,0,0
12806,0,0,0
12807,0,0,0
12828,0,0,0
12829,0,1500,1500
12830,0,0,0
12831,0,1500,1500
12832,0,0,0
12833,0,1500,1500
12834,0,0,0
12835,0,2000,2000
12836,0,0,0
12837,0,0,0
12838,0,0,0
12839,0,0,0
12848,0,0,0
12849,0,0,0
12856,0,0,0
12857,0,0,0
12874,0,0,0
12875,0,0,0
12878,0,0,0
12879,0,1500,1500
12882,0,0,0
12883,0,0,0
12888,0,2000,0
12889,0,1500,1500
12896,0,0,0
12897,0,0,0
12910,0,0,0
12911,0,0,0
12914,0,0,0
12915,0,1500,0
12920,0,0,0
12921,0,1000,1000
12930,0,0,0
12931,0,0,0
12936,0,0,0
12937,0,0,0
12942,0,0,0
12943,0,2000,0
12944,0,0,0
12945,0,0,0
12946,0,0,0
12947,0,0,0
12948,0,0,0
12949,0,0,0
12960,0,0,0
12961,0,2000,0
12964,0,0,0
12965,0,2000,2000
12970,0,0,0
12971,0,2000,2000
12972,0,0,0
12973,0,2000,0
12982,0,0,1000
12983,0,1000,1000
12984,0,0,0
12985,0,0,0
12986,0,0,0
12987,0,1500,0
12990,0,0,0
12991,0,0,0
12994,0,0,0
12995,0,1000,0
13000,0,0,0
13001,0,1500,0
13004,0,0,0
13005,0,2000,2000
13006,0,0,0
13007,0,0,0
13008,0,0,0
13009,0,0,1000
13010,0,0,0
13011,0,0,0
13016,0,0,0
13017,0,2000,2000
13018,0,0,0
13019,0,2000,2000
13022,0,0,0
13023,0,0,0
13024,0,0,0
13025,0,1000,0
13044,0,0,0
13045,0,0,0
13056,0,0,0
13057,0,0,0
13064,0,0,0
13065,0,0,0
13066,0,0,0
13067,0,0,2000
13070,0,0,0
13071,0,0,0
13072,0,0,0
13073,0,0,0
13076,0,0,0
13077,0,1500,2000
13080,0,0,0
13081,0,0,0
13082,0,0,0
