id,money,college,score,num,order,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,其他 ,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房 ,淋浴,超市,食堂 ,zongji,engeer,time_stamp
31396,0,-1,-1,-1,-1,17,611.6,35.97647059,500,7032.1,413.6529412,500,0,0,3,0,0,0,1,0,0,46.8,60.8,111.6,0.544802867,-1
31397,0,13,2084,2714,0.767870302,1538,11284.82,7.327805195,500,152626.53,99.10813636,552.36,0,76,993.57,18,100.05,0,356.31,129.6,247.8,827.4,2821.08,5569.81,0.506494836,27
31398,0,-1,-1,-1,-1,25,1075.6,43.024,600,12969.92,518.7968,867.1,0,0,7.5,0,0,0,6,0,0,126.7,35.4,175.6,0.201594533,-1
31399,0,13,2085,2714,0.768238762,2098,16296.81,7.753001903,400,316589.3,150.6133682,747.3,0,574.27,1593.32,0,23.15,0,149.39,311.88,133.6,2006.8,3344.4,8136.81,0.411021027,64
31402,0,-1,-1,-1,-1,24,578.51,24.10458333,300,7841.7,326.7375,484.4,0,0.11,2,15,0,0,0,0,2.1,0,59.3,78.51,0.755317794,-1
31403,0,13,2087,2714,0.768975682,1457,10530.59,7.222626886,800,235502.83,161.5245748,878.11,0,94.9,629.72,15,110.5,0,379.55,64.02,323.4,548.7,3256.64,5422.43,0.600586822,34
31408,0,-1,-1,-1,-1,81,906.71,11.19395062,500,23055.02,284.6298765,500,0,0,177,25,0,0,7.1,1.26,16.9,85.6,93.85,406.71,0.2307541,-1
31409,0,13,2090,2714,0.770081061,1101,9348.75,8.47574796,250,75232.47,68.20713509,253.76,0,132,909.47,0,9,0,403.83,152.46,216.7,807.05,2091.64,4722.15,0.442942304,31
31412,0,-1,-1,-1,-1,26,608.6,23.40769231,500,11008.8,423.4153846,500,0,0,2.8,0,0,0,2,0,1.2,47.5,55.1,108.6,0.507366483,-1
31413,0,13,2092,2714,0.770817981,1376,8841.86,6.36562995,1000,553323.54,398.3610799,1046.11,20,166.2,908.05,9.5,44.4,0,100.6,90,124.5,473.4,2281.21,4217.86,0.540845358,10
31418,0,-1,-1,-1,-1,4,309.6,77.4,300,882.8,220.7,300,0,0,0,0,0,0,0,0,0,0,9.6,9.6,1,-1
31419,0,13,2095,2714,0.77192336,1620,22030.5,13.5823058,500,248570.45,153.2493527,503.06,0,1027.2,2079.01,11,46.75,0,308.5,36.6,31.6,3984.26,3152.74,10677.66,0.295265067,4
31420,0,-1,-1,-1,-1,21,1316.7,62.7,500,14069.07,669.9557143,859.1,0,0,105.3,0,0,0,0,0,0,139.8,71.6,316.7,0.226081465,-1
31421,0,13,2096,2714,0.77229182,1614,11161.73,6.898473424,500,203913.1,126.0278739,828.2,0,524.69,1683.22,71.4,8.5,0,240.96,18,134.4,1019.41,1879.09,5579.67,0.336774397,87
31428,0,-1,-1,-1,-1,21,625.21,29.77190476,500,8953.34,426.3495238,500,0,0,30.41,0,0,0,5.2,0,0,21.5,68.1,125.21,0.543886271,-1
31429,0,13,2100,2714,0.77376566,1103,9289.68,8.422194016,500,174820.94,158.4958658,530.4,0,284.4,1074.42,0,10.65,0,420.79,120.48,154.93,1152.6,1542.05,4760.32,0.323938307,36
31450,0,-1,-1,-1,-1,20,440.81,22.0405,300,3302.62,165.131,300,0,0.11,7.8,0,0,0,0,0,1.5,100.7,30.7,140.81,0.218024288,-1
31451,0,13,2111,2714,0.777818718,1534,11963.97,7.688926735,300,189225.53,121.6102378,450.64,0,212,1044.16,34,22.25,0,464.5,11.22,314.2,472.8,2576.84,5151.97,0.500165956,130
31458,0,-1,-1,-1,-1,17,1090.7,64.15882353,1000,15319.03,901.1194118,1000,0,0,4.3,0,0,0,0,0,0,27.1,59.3,90.7,0.653803749,-1
31459,0,13,2115,2714,0.779292557,1885,17357.15,9.198277689,500,439125.88,232.7111182,981.07,0,544.8,1268.75,15,58.8,0,962.48,221.88,135.9,2207.6,3452.38,8867.59,0.389325623,24
31464,0,-1,-1,-1,-1,8,596.2,74.525,500,3139.48,392.435,500,0,0,0,0,0,0,0,0,0,78.4,17.8,96.2,0.185031185,-1
31465,0,13,2118,2714,0.780397937,1414,12350.82,8.69163969,200,93142.16,65.54691063,410.72,0,408.7,1012.08,5.6,6.1,0,202.8,90.72,109.3,1731.7,2328.46,5895.46,0.394958154,74
31470,0,-1,-1,-1,-1,16,302.5,18.90625,200,2322.21,145.138125,200,0,0,0,0,0,0,0,0,0,68.5,34,102.5,0.331707317,-1
31471,0,13,2121,2714,0.781503316,1174,7988.26,6.798519149,300,75993.35,64.67519149,334.69,0,169.3,642.01,0,5.35,0,235.3,54.06,18.2,433.5,2326.76,3884.48,0.598988796,24
31472,0,-1,-1,-1,-1,12,281.4,23.45,200,1863.06,155.255,200,0,0,26.5,0,0,0,0,0,0,28,26.9,81.4,0.33046683,-1
31473,0,13,2122,2714,0.781871776,1819,10726.91,5.893906593,300,231292.8,127.083956,367.85,0,572.2,730.45,15,29.6,0,206.53,18,87.9,784.14,2853.09,5296.91,0.538632901,150
31474,0,-1,-1,-1,-1,32,508.1,15.878125,300,6540.2,204.38125,300,0,0,0,0,0,0,6,0,0,125.5,76.6,208.1,0.368092263,-1
31475,0,13,2123,2714,0.782240236,1417,11666.67,8.227552891,400,173193.9,122.1395628,402.98,0,461.5,411.43,14.5,48.75,0,175.2,73.32,89.9,729.7,3705.47,5709.77,0.648970099,86
31482,0,-1,-1,-1,-1,21,375.2,17.86666667,300,5267.1,250.8142857,300,0,6.8,2.8,0,0,0,0,0,2.1,0,63.5,75.2,0.844414894,-1
31483,0,13,2127,2714,0.783714075,1314,10826.94,8.220911162,200,77359.92,58.73949886,252.99,0,101,665.93,11,73.1,0,139.5,258.06,300.6,932.9,2996.9,5478.99,0.546980374,23
31498,0,-1,-1,-1,-1,20,404.3,20.215,300,4748.98,237.449,300,0,0,31.3,0,0,0,4,0,2.5,4,62.5,104.3,0.599232982,-1
31499,0,13,2135,2714,0.786661754,882,6358.67,7.193065611,300,57620.58,65.18165158,302.09,0,465.8,545.43,20.5,9.25,0,74.6,80.04,114.5,851.2,982.35,3143.67,0.312485089,1
31504,0,-1,-1,-1,-1,7,323.8,46.25714286,300,1714.55,244.9357143,300,0,0,8.6,0,0,0,0,7.2,0,0,8,23.8,0.336134454,-1
31505,0,13,2138,2714,0.787767133,1485,11102.28,7.476282828,500,247607.87,166.7393064,775.82,0,246.2,583.86,4.5,21.85,0,190.3,102.84,170.7,970.6,3325.75,5616.6,0.59212869,22
31506,0,-1,-1,-1,-1,15,594.4,39.62666667,500,6248.03,416.5353333,500,0,0,43,0,0,0,0,0,0,0,51.4,94.4,0.544491525,-1
31507,0,13,2139,2714,0.788135593,1439,11200.86,7.783780403,400,183869.62,127.7759694,435.17,0,366.2,693.61,58,14.05,0,283.73,242.76,181.51,1024.03,2832.67,5696.56,0.49725975,22
31508,0,-1,-1,-1,-1,18,545.78,30.32111111,500,8220.96,456.72,500,0,0,0,0,0,0,5,0,0,7,33.78,45.78,0.737876802,-1
31509,0,13,2140,2714,0.788504053,1588,10244.53,6.451215365,500,273531.33,172.2489484,510.47,0,323.3,859.5,10,29.85,0,731.33,79.74,84.4,341.2,2619.21,5078.53,0.51574176,28
31514,0,-1,-1,-1,-1,12,257,21.41666667,115,806.73,67.2275,100,0,0,0,0,0,0,0,0,0,0,42,42,1,-1
31515,0,13,2143,2714,0.789609433,1833,11048.8,6.02771413,300,128493.05,70.09986361,342.33,0,315.1,615.26,0,20.75,0,402.96,93.66,219.1,648.3,2896.21,5211.34,0.555751496,20
31518,0,-1,-1,-1,-1,8,143.5,17.9375,100,499.75,62.46875,100,0,0,0,0,0,0,0,0,0,0,43.5,43.5,1,-1
31519,0,13,2145,2714,0.790346352,1131,8429.92,7.446925795,200,107760.94,95.19517668,215.35,0,118.9,971.39,5.6,16.2,0,292.41,0,79.8,857.09,1638.53,3979.92,0.41169923,13
31526,0,-1,-1,-1,-1,25,1545.55,61.822,1000,17868.64,714.7456,1012.4,0,0,37.95,0,0,0,3,0,0,245.2,59.4,345.55,0.17189987,-1
31527,0,13,2149,2714,0.791820192,1413,10422.92,7.340084507,500,396117.01,278.9556408,910.57,0,352.45,604.38,0,25.9,7,276.66,174.12,143.63,464.43,3135.35,5183.92,0.604822219,52
31534,0,-1,-1,-1,-1,16,604,37.75,500,6856.5,428.53125,500,0,0,15.7,0,0,0,9.5,0,0,9.3,69.5,104,0.668269231,-1
31535,0,13,2153,2714,0.793294031,608,6783.48,11.06603589,300,72030.39,117.5047145,395.3,0,259.2,552.52,31.5,0.65,0,91.86,80.04,139.7,1265.29,884.34,3305.1,0.267568304,7
31538,0,-1,-1,-1,-1,14,443.9,31.70714286,200,2085.65,148.975,200,0,0,110,0,0,0,3.3,0,0,0,30.6,143.9,0.212647672,-1
31539,0,13,2155,2714,0.794030951,1659,8265.15,4.979006024,200,136128.03,82.00483735,209.53,0,268.2,394.96,0,16.3,0,141.4,60.48,219.5,490.6,2531.67,4123.11,0.614019514,47
31540,0,-1,-1,-1,-1,41,989.4,24.13170732,200,5974.13,145.7104878,282.08,0,28,26.1,0,0,0,0,0,0,240.5,94.8,389.4,0.243451464,-1
31541,0,13,2156,2714,0.79439941,1664,14237.65,8.535761391,400,130659.6,78.33309353,466.19,0,184.6,1363.41,0,84.6,0,260.43,62.34,193.9,2419.2,2416.97,6985.45,0.346000616,36
31558,0,-1,-1,-1,-1,21,614.87,29.27952381,500,8840.96,420.9980952,500,0,0,33.77,0,0,0,5,0,0,30.7,45.4,114.87,0.39522939,-1
31559,0,13,2165,2714,0.797715549,899,10522.31,11.66553215,200,83669.7,92.76019956,382.73,0,181.9,792.38,0,12.55,0,108.93,46.8,124.9,1634.4,2435.45,5337.31,0.456306641,86
31564,0,-1,-1,-1,-1,7,249.5,35.64285714,200,1046.2,149.4571429,200,0,0,0,0,0,0,12.4,0,0,5.3,31.8,49.5,0.642424242,-1
31565,0,13,2168,2714,0.798820929,617,7415.48,11.92199357,500,149294.95,240.0240354,547.64,0,132.8,568.41,0,0,0,196,145.02,136.9,1138.8,1077.55,3395.48,0.317348357,2
31568,0,-1,-1,-1,-1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31569,0,13,2170,2714,0.799557848,303,2565.25,8.410655738,200,14396.1,47.20032787,203.73,0,263.6,97.71,0,0,0,139,0,26.8,120.8,550.34,1198.25,0.459286459,40
31574,0,-1,-1,-1,-1,32,412.48,12.89,100,1594.34,49.823125,107.7,0,0,10.8,0,0,0,0,0,0,0,151.68,162.48,0.933530281,-1
31575,0,13,2173,2714,0.800663228,1505,9110.27,6.045301924,100,61151.48,40.57828799,146.69,0,139.45,940.24,11.4,3.25,0,718.3,47.16,112.6,500.68,1999.19,4472.27,0.447019075,26
31576,0,-1,-1,-1,-1,20,624.5,31.225,500,8426.04,421.302,500,0,0,0,0,0,0,0,0,0,65.8,58.7,124.5,0.471485944,-1
31577,0,13,2174,2714,0.801031688,553,5084.37,9.161027027,200,39412.33,71.01320721,440.79,0,130.3,366.91,0,41.55,0,319.3,39.6,93.6,410,1178.11,2579.37,0.456743313,3
31578,0,-1,-1,-1,-1,16,178.8,11.175,100,778.88,48.68,100,0,0,0,15,0,0,3,0,0,28,32.8,78.8,0.416243655,-1
31579,0,13,2175,2714,0.801400147,956,7627.17,7.920218069,200,58394.49,60.63809969,203.45,0,76.2,495.96,0,22.3,6,360.65,73.26,111.4,298.2,1921.68,3365.65,0.570968461,67
31580,0,-1,-1,-1,-1,14,1057.26,75.51857143,1000,12566.24,897.5885714,1000,0,0,0,0,0,0,0,0,0,0,57.26,57.26,1,-1
31581,0,13,2176,2714,0.801768607,1218,8670.45,7.066381418,300,245905.07,200.41163,959.56,0,208.7,629.93,30,32.05,0,229.8,37.26,42.1,629.6,2882.01,4721.45,0.61040782,16
31592,0,-1,-1,-1,-1,13,374.8,28.83076923,300,3238.5,249.1153846,300,0,0,34,0,0,0,0,0,0,0,40.8,74.8,0.545454545,-1
31593,0,13,2182,2714,0.803979366,1462,11053.11,7.560266758,800,341748.77,233.7542886,918.08,0,157.47,1067.64,10,32.6,0,322.34,96.54,152.6,967.22,2886.44,5692.85,0.507028993,9
31602,0,-1,-1,-1,-1,15,717.9,47.86,500,5110.2,340.68,500,0,0,12.4,0,0,0,0,0,0,167.6,37.9,217.9,0.173932997,-1
31603,0,13,2187,2714,0.805821665,1260,10530.62,8.351007137,1000,711981.07,564.6162331,1245.08,0,127.9,676.92,25.9,22.25,0,411.7,186.3,144.2,733,2852.45,5180.62,0.550600121,3
31614,0,-1,-1,-1,-1,17,584.3,34.37058824,500,7224.05,424.9441176,500,0,0,0,0,0,0,1,0,0,0,83.3,84.3,0.988137604,-1
31615,0,13,2193,2714,0.808032424,1090,9659.15,8.821141553,300,108120.5,98.74018265,454.87,0,375.7,1064.2,15,18.75,0,170.36,82.92,152.3,1400.85,1664.07,4944.15,0.336573526,1
31624,0,-1,-1,-1,-1,14,231.35,16.525,200,2376.07,169.7192857,200,0,0,0,0,0,0,2,0,0,0,29.35,31.35,0.936204147,-1
31625,0,13,2198,2714,0.809874724,1032,11692.55,11.31902227,600,202370.99,195.9060891,613.94,0,234.4,1224.56,0,27.15,0,392,36,161.9,1617.22,2093.14,5786.37,0.361736287,14
31632,0,-1,-1,-1,-1,18,357.63,19.86833333,200,1556.44,86.46888889,200,0,23.53,0,0,0,0,0,0,1.3,15.8,117,157.63,0.742244497,-1
31633,0,13,2202,2714,0.811348563,1343,11281.77,8.369265579,200,91112.77,67.59107567,207.73,0,294.35,708.22,9.5,102.29,0,615.48,21.6,177.2,241.5,3137.49,5307.63,0.591128244,143
31636,0,-1,-1,-1,-1,13,981.2,75.47692308,500,1792.15,137.8576923,500,0,436.1,12.9,0,0,0,0,0,0,7.6,24.6,481.2,0.051122195,-1
31637,0,13,2204,2714,0.812085483,816,8601.98,10.54164216,300,66099.43,81.00420343,302.93,0,162.8,661.59,0,13.7,0,277.2,28.8,161.03,824.5,1917.36,4046.98,0.473775507,11
31642,0,-1,-1,-1,-1,20,295.2,14.76,200,2697.1,134.855,200,0,0,18.9,0,0,0,3,0,0,28.8,44.5,95.2,0.467436975,-1
31643,0,13,2207,2714,0.813190862,1579,17118.43,10.78666037,500,224708.48,141.5932451,522.98,0,267.8,1687.26,0,105.5,0,454.3,3.6,676.4,1726.78,2870.76,7792.4,0.368405113,22
31660,0,-1,-1,-1,-1,28,551.9,19.71071429,200,4125.8,147.35,200,0,0,0,0,0,0,4,0,0.4,88.5,59,151.9,0.38841343,-1
31661,0,13,2216,2714,0.816507001,1383,11303.24,8.137681785,400,150882.39,108.6266307,405.22,0,120.7,960.48,0,15.3,0,478.12,154.38,71.1,664.2,3203.56,5667.84,0.565217084,30
31664,0,-1,-1,-1,-1,20,271.38,13.569,200,3008.6,150.43,200,0,0,11.08,10,0,0,1,0,1.6,3.9,43.8,71.38,0.61361726,-1
31665,0,13,2218,2714,0.81724392,1743,14935.93,8.554369989,518.12,229557.63,131.4763058,504.41,0,183.95,1772.72,0,22.45,0,479.11,255.6,170.8,1641.4,2642.28,7168.31,0.36860571,58
31666,0,-1,-1,-1,-1,29,431.61,14.88310345,300,5851.26,201.7675862,300,0,0,10.97,0,0,0,1,2.94,1.1,7.4,108.2,131.61,0.822125978,-1
31667,0,13,2219,2714,0.81761238,1638,12492.49,7.594218845,300,223072.2,135.6062006,388.65,0,312.2,1652.14,8.8,25.6,0,501.7,139.86,168.1,1220.68,2128.41,6157.49,0.34566195,54
31682,0,-1,-1,-1,-1,31,488.29,15.75129032,200,7741.92,249.7393548,354.26,0,0,1.54,0,0,0,4,0,2.3,8.3,72.15,88.29,0.81719334,-1
31683,0,13,2227,2714,0.820560059,1218,11653.75,9.567939245,200,84891.81,69.69770936,306.11,0,197.8,1231.48,12.5,24.1,0,346.85,64.8,309.1,579.6,3145.52,5911.75,0.532079334,15
31694,0,-1,-1,-1,-1,11,1227.21,111.5645455,1200,11871.28,1079.207273,1200,0,0,0.11,0,0,0,0,0,1.3,0,25.8,27.21,0.948180816,-1
31695,0,13,2233,2714,0.822770818,1300,10062.08,7.68684492,200,216187.1,165.1543927,1170.19,0,314,726.48,0,21.35,0,111.63,18.18,374.8,1403.6,2552.04,5522.08,0.462151943,2
31696,0,-1,-1,-1,-1,13,584.8,44.98461538,500,5403.3,415.6384615,500,0,11,36.9,15,0,0,0,0,1.4,0,20.5,84.8,0.241745283,-1
31697,0,13,2234,2714,0.823139278,1389,11810.12,8.4358,600,328577.75,234.6983929,600.86,0,456.1,658.89,15,27.95,0,212.9,50.4,287.23,862.7,2781.95,5353.12,0.519687584,9
31700,0,-1,-1,-1,-1,27,377.95,13.99814815,300,6482.87,240.1062963,300,0,0,3.25,0,0,0,3,0,1.2,49.1,21.4,77.95,0.274534958,-1
31701,0,13,2236,2714,0.823876197,1481,9805.29,6.602888889,200,125966.32,84.82580471,245.95,0,144.55,601.84,0,4.05,0,162.6,0,105.9,507.6,3363.29,4889.83,0.687813278,77
31702,0,-1,-1,-1,-1,6,532.2,88.7,500,2399.2,399.8666667,500,0,0,0,0,0,0,0,0,0.4,0,31.8,32.2,0.98757764,-1
31703,0,13,2237,2714,0.824244657,762,5712.62,7.477251309,300,71511.68,93.60167539,463.8,0,68.8,392.13,0,3.3,0,103,36,128.35,718.9,1379.28,2829.76,0.487419428,6
31704,0,-1,-1,-1,-1,12,127.8,10.65,100,955.1,79.59166667,100,0,0,0,0,0,0,1,0,1.3,0,25.5,27.8,0.917266187,-1
31705,0,13,2238,2714,0.824613117,857,7931.82,9.223046512,300,92005.8,106.9834884,326.65,0,226.6,631.43,25,4.05,0,238.36,82.8,167.3,1067.8,1370.22,3813.56,0.359302069,9
31706,0,-1,-1,-1,-1,23,685.04,29.78434783,500,9416.48,409.4121739,500,0,0,0.14,0,0,0,1,0,0.6,18.8,164.5,185.04,0.888996974,-1
31707,0,13,2239,2714,0.824981577,1702,13956.92,8.176285882,400,161163.77,94.41345636,401.74,0,558.5,1151.91,15.5,64.3,0,300.91,167.16,270.2,2034.86,2159.46,6722.8,0.321214375,22
31708,0,-1,-1,-1,-1,26,426.8,15.80740741,300,5795.1,214.6333333,300,0,31.5,13.8,0,0,0,0,0,0,11.3,69.2,125.8,0.550079491,-1
31709,0,13,2240,2714,0.825350037,1603,8754.91,5.45137609,300,97098.67,60.45994396,305.93,0,229.1,641.07,0,9.3,0,498.26,4.5,119.4,405.06,2156.29,4062.98,0.530716371,55
31726,0,-1,-1,-1,-1,24,916.4,38.18333333,800,16440.36,685.015,800,0,0,0.06,0,0,0,1,3.84,1.5,69,41,116.4,0.352233677,-1
31727,0,13,2249,2714,0.828666175,1454,10667.22,7.321358957,700,350190.38,240.3502951,775.14,0,667.4,1314.47,17.5,23.1,0,565.95,142.8,143.1,970.6,1581.06,5425.98,0.291386994,37
31732,0,-1,-1,-1,-1,29,909.45,31.36034483,500,5401.28,186.2510345,516.03,0,0,12.35,0,0,0,7.4,0,0.2,102.3,87.2,209.45,0.416328479,-1
31733,0,13,2252,2714,0.829771555,1243,7161.91,5.738709936,500,225835.29,180.9577644,505.22,0,108.7,347.96,10.6,2.35,0,214.18,98.16,67.8,340,2320.52,3510.27,0.661065958,30
31738,0,-1,-1,-1,-1,26,2108.67,81.10269231,2000,48527.66,1866.448462,2000,0,0,0.02,0,0,0,16,3.6,1.1,16.6,71.35,108.67,0.656574952,-1
31739,0,13,2255,2714,0.830876934,1977,12231.95,6.15908862,300,587481.19,295.8112739,1891.03,0,112.6,592.3,0,13.8,0,391.23,194.4,142.5,912.4,4209.56,6568.79,0.64084253,18
31740,0,-1,-1,-1,-1,15,286.8,19.12,200,2092.7,139.5133333,200,0,0,0,0,0,0,0,0,2.1,7,77.7,86.8,0.89516129,-1
31741,0,13,2256,2714,0.831245394,1412,10022.78,7.083236749,400,93507.76,66.08322261,416.66,0,99.15,320.28,0,16.2,0,177.36,36.72,225.3,424.7,3486.45,4786.16,0.728444097,13
31750,0,-1,-1,-1,-1,19,573.1,30.16315789,500,8243.4,433.8631579,500,0,0,17.6,0,0,0,8,0,0.6,0,46.9,73.1,0.641586867,-1
31751,0,13,2261,2714,0.833087693,574,4751.03,8.248315972,500,65904.03,114.4167188,508.8,0,100.8,457.36,0,18.45,0,278.49,41.1,15.7,301.3,1354.03,2567.23,0.527428396,32
31752,0,-1,-1,-1,-1,23,633.38,27.53826087,500,8906.4,387.2347826,500,0,76.3,5.08,0,0,0,3.9,0,0.4,14.7,33,133.38,0.247413405,-1
31753,0,13,2262,2714,0.833456153,1825,14964.46,8.168373362,1000,446700.04,243.8318996,1232.29,0,542.3,1322.99,0,27.85,0,316.16,210.3,106.43,1820.9,3217.53,7564.46,0.425348273,66
31772,0,-1,-1,-1,-1,21,632.89,30.13761905,400,4108.2,195.6285714,400,0,0,0.03,0,0,0,7,1.26,1.1,222.5,1,232.89,0.004293873,-1
31773,0,13,2272,2714,0.837140752,681,5785.25,8.457967836,200,37392.95,54.66805556,202.06,0,167.4,443.53,0,10,0,157.63,52.44,77.1,715.8,1155.97,2779.87,0.415835992,12
31778,0,-1,-1,-1,-1,18,381.87,21.215,300,4385.24,243.6244444,300,0,0,4.87,15,0,0,0,0,0,6.3,55.7,81.87,0.680346891,-1
31779,0,13,2275,2714,0.838246131,668,6045.64,8.969792285,500,137641.82,204.2163501,501.63,0,133.6,629.46,0,16.65,0,62,10.8,35.9,1103.1,1034.13,3025.64,0.341788845,11
31790,0,-1,-1,-1,-1,61,717.47,11.76180328,200,8612.1,141.1819672,238.49,0,0,114.12,0,0,0,40.6,0,2.1,14.7,145.95,317.47,0.459728478,-1
31791,0,13,2281,2714,0.84045689,1144,11850.73,10.31395126,300,158581.91,138.0173281,345.82,0,357,1129.24,35.9,40.85,0,554.9,102.78,84.4,860,2634.66,5799.73,0.454272871,35
31794,0,-1,-1,-1,-1,9,329.8,36.64444444,300,2307.58,256.3977778,300,0,0,8.3,0,0,0,0,0,0,11.2,10.3,29.8,0.345637584,-1
31795,0,13,2283,2714,0.84119381,1186,9950.48,8.375824916,500,131106.55,110.3590488,511.36,0,205.6,620.65,21.8,3.78,0,269.23,147.84,79.7,906.5,2705.38,4960.48,0.545386737,33
31804,0,-1,-1,-1,-1,21,578.64,27.55428571,500,9186.1,437.4333333,500,0,0,25.3,0,0,0,8.4,3.84,2.3,0,38.8,78.64,0.493387589,-1
31805,0,13,2288,2714,0.843036109,1310,10132.47,7.711164384,500,365903.05,278.4650304,665.28,0,62.3,588.38,10,13.35,0,315.5,244.62,279.8,339.1,2560.98,4414.03,0.580190891,66
31810,0,-1,-1,-1,-1,17,630.3,37.07647059,400,6388.4,375.7882353,500,0,0,21.8,0,0,0,3.4,0,1.5,69.7,33.9,130.3,0.260168841,-1
31811,0,13,2291,2714,0.844141489,1009,7137.14,7.052509881,500,252382.64,249.3899605,658.53,0,0,328.97,3,2.4,0,221.45,98.64,260.5,687.2,2034.98,3637.14,0.559500047,9
31814,0,-1,-1,-1,-1,28,1061.74,37.91928571,500,4025.54,143.7692857,500,0,0,0,0,0,0,0,7.44,0.4,380.5,73.4,461.74,0.158963919,-1
31815,0,13,2293,2714,0.844878408,1590,14739.71,9.252799749,300,198159.08,124.3936472,499.22,0,226,1609.04,5.5,44.95,0,449.65,136.8,188,1619.3,2928.03,7207.27,0.406260623,21
31818,0,-1,-1,-1,-1,28,220.33,7.868928571,100,1811.88,64.71,108.5,0,0,29.43,0,0,0,0,0,0.8,0,40.1,70.33,0.570169202,-1
31819,0,13,2295,2714,0.845615328,1572,12666.63,8.052530197,200,106227.78,67.5319644,219.35,0,489.9,937.49,82,251.75,0,240.87,93.06,95.9,986.8,2999.58,6177.35,0.485577149,175
31820,0,-1,-1,-1,-1,8,159.6,19.95,100,513.3,64.1625,100,0,0,0,0,0,0,0,0,0.4,31.7,27.5,59.6,0.461409396,-1
31821,0,13,2296,2714,0.845983788,1601,12386.27,7.702904229,200,80631.24,50.14380597,204.17,0,308.9,1232.14,15,22.6,0,287.5,219.72,205.6,1321.1,2156.35,5768.91,0.373788116,4
31822,0,-1,-1,-1,-1,14,250.4,17.88571429,200,2210.1,157.8642857,200,0,0,9,15,0,0,1,0,1.3,7.2,16.9,50.4,0.33531746,-1
31823,0,13,2297,2714,0.846352248,1282,7513.56,5.847128405,200,68367.78,53.20449805,209.35,0,119.7,746.09,0,47.9,0,361.38,74.76,98,660.1,1592.43,3700.36,0.430344615,13
31824,0,-1,-1,-1,-1,18,1023.44,56.85777778,1000,16799.84,933.3244444,1000,0,0,0.08,0,0,0,0,11.16,1.5,0,10.7,23.44,0.456484642,-1
31825,0,13,2298,2714,0.846720707,1588,9130.96,5.735527638,200,262776.97,165.0609108,961.96,0,313.7,853.5,35.5,34.75,0,164.33,172.68,210.4,1448.9,1707.56,4941.32,0.345567581,33
31826,0,-1,-1,-1,-1,21,402.3,19.15714286,200,2049.43,97.59190476,206.03,0,0,2.4,0,0,0,1,3.9,0.5,4.3,90.2,102.3,0.88172043,-1
31827,0,13,2299,2714,0.847089167,1624,10447.95,6.421604179,300,141206.6,86.78955132,307.68,0,199.41,878.3,3,26.85,0,432.42,39.6,97.1,831.12,2559.21,5067.01,0.505073011,32
31832,0,-1,-1,-1,-1,9,313.63,34.84777778,300,2358.09,262.01,300,0,0,0.03,0,0,0,0,0,0.3,5.6,7.7,13.63,0.564930301,-1
31833,0,13,2302,2714,0.848194547,2190,13639.54,6.228100457,600,333106.39,152.1033744,615.74,0,433.4,1036.33,0.5,5.3,0,558.79,75.54,138.9,1692.84,2648.36,6589.96,0.401878008,56
31834,0,-1,-1,-1,-1,14,660.68,47.19142857,500,2728.94,194.9242857,548.22,0,0,45.68,0,0,0,0,0,0.6,0,14.4,60.68,0.237310481,-1
31835,0,13,2303,2714,0.848563007,1194,11053.63,9.242165552,400,142015.09,118.741714,533.42,40,209.3,782.19,25,12.85,0,358.9,13.8,134.33,691.45,3103.93,5371.75,0.577824731,83
31836,0,-1,-1,-1,-1,18,1464.23,81.34611111,600,9373.94,520.7744444,754.22,0,0.11,0.04,0,0,0,42.88,0,1.2,13.4,306.6,364.23,0.841775801,-1
31837,0,13,2304,2714,0.848931466,1856,14848.12,7.970005368,500,288089.36,154.6373376,731.28,0,313.2,1400.17,0,1.35,0,250.53,172.26,97.6,1713.24,3282.77,7231.12,0.453978084,53
31848,0,-1,-1,-1,-1,36,803.35,22.31527778,400,6438.59,178.8497222,429.94,0,84.3,13.45,0,0,0,8,0,0.6,17.9,79.1,203.35,0.388984509,-1
31849,0,13,2310,2714,0.851142225,1265,11895.78,9.366755906,500,352267.67,277.3761181,716.3,0,489.7,683.31,10,54.85,0,225.76,109.32,114.2,1550.2,2613.78,5851.12,0.446714475,41
31852,0,-1,-1,-1,-1,22,766.14,34.82454545,600,11202.8,509.2181818,600,0,15.4,39.84,0,0,0,0,0,0.9,77.6,32.4,166.14,0.195016251,-1
31853,0,13,2312,2714,0.851879145,1884,15528.35,8.224761653,600,434708.32,230.2480508,673.35,0,308.6,1399.8,10.9,37,0,649.3,10.8,97.9,1773.21,3035.84,7323.35,0.414542525,45
31868,0,-1,-1,-1,-1,5,256,51.2,250,983.3,196.66,250,0,0,0,0,0,0,0,0,0.8,0,5.2,6,0.866666667,-1
31869,0,13,2320,2714,0.854826824,1024,5870.67,5.710768482,300,132184.48,128.5841245,330.95,0,19.2,675.37,0,17.4,0,310.6,1.02,145.2,305.6,1326.28,2800.67,0.473558113,21
31870,0,-1,-1,-1,-1,34,1003.57,29.51676471,300,3760.56,110.6047059,302.55,0,111.6,6.2,0,0.12,0,0,0,2.8,0,82.85,203.57,0.406985312,-1
